FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.21950970117192406,4,sim_g026,51.34109617198996,3.4106702734016356,-873.6775073813064,-17.324645091543704,15.21406786743754,SE,441,0.0002229613305614172,0.00773740947056648,0.0012640953063964844,1771.7111942644003,-895.9223187625975,22.244811381291015,2.400064634255905e-06,2.769305347218352e-05
0.2276576899119219,4,sim_g139,51.34109617198996,3.2542689865086403,-891.5197732431202,-14.346145927365468,10.864314792078657,SE,441,0.00034823838812954224,0.011568481948189891,0.0008530616760253906,1807.3957259880278,-913.5797985946206,22.06002535150037,2.6425588868228544e-06,2.876628868680215e-05
0.28744052564686284,4,sim_g132,51.34109617198996,2.377929998691226,-1033.7973120937868,-10.652977569058391,8.007591727341746,SE,441,0.0003116639664627522,0.008038914517344809,0.0003600120544433594,2091.950803689361,-1055.8268592687891,22.029547175002335,2.684853610768201e-06,2.876628868680215e-05
0.24286095998718749,4,sim_g037,51.34109617198996,2.9905004901064554,-938.9403263315394,-18.624368521339097,18.263501189413034,SE,441,0.000378020095198078,0.01165160019155991,0.0003662109375,1902.2368321648662,-960.689228952593,21.748902621053617,3.1076757571746327e-06,3.2148369901806543e-05
0.2656465767282814,4,sim_g036,51.34109617198996,2.651714999452358,-1089.5145031680931,-23.235981383495158,29.72491281226233,SE,441,0.0002942718234893056,0.008222986236539885,0.0003750324249267578,2203.3851858379735,-1111.1187429170277,21.60423974893456,3.3511024717380877e-06,3.351102471738088e-05
0.18334718015081578,4,sim_g016,51.34109617198996,4.272569896540993,-850.3974609175232,-12.685754017259521,7.958959424017172,SE,441,0.0003645308010539494,0.01591369124304818,0.00036716461181640625,1725.1511013368338,-870.435869932276,20.0384090147528,7.590219455844149e-06,7.345373666945951e-05
0.21869813984298622,4,sim_g078,51.34109617198996,3.4268864506311187,-800.1411816804424,-15.303564956557453,11.809458515981278,SE,441,0.00029054689879210436,0.010128242975042943,0.0003619194030761719,1624.6385428626722,-819.9280560320088,19.78687435156644,8.657516635479645e-06,8.116421845762167e-05
0.20442673844764506,4,sim_g119,51.34109617198996,3.733089687719104,-1002.2966177890899,-22.622900832771258,25.467684932429844,SE,441,0.0003173741549388165,0.012028335025524875,0.0013911724090576172,2028.9494150799671,-1021.9707182426743,19.6741004535844,9.18376729985848e-06,8.34887936350771e-05
0.3044381198473085,4,sim_g009,29.774469711813495,2.2550332607835917,-1088.9165843863786,-12.579190741813203,20.948369347865565,SE,441,0.0002916524912315816,0.00712495845955257,0.0010807514190673828,2202.1893482745445,-1108.2900339703901,19.373449584011496,1.0749114534469584e-05,9.484512824531986e-05
0.14429209451008138,4,sim_g083,88.52913860950083,5.258415441233334,-1067.3964123312824,-28.590305658805768,17.93471808872665,SE,441,0.0004739570171090996,0.02895269512191065,0.0010781288146972656,2159.149004164352,-1086.176442563788,18.780030232505624,1.46695118753426e-05,0.00012573867321722228
0.2064151415958165,4,sim_g145,51.34109617198996,3.6878883658238077,-985.9685993737467,-21.035405458342606,22.165253978346684,SE,441,0.00031036776883008383,0.01162024428619919,0.0008339881896972656,1996.2933782492807,-1004.0579767054896,18.08937733174298,2.1077405029545915e-05,0.00017564504191288263
