,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g082,0.7515972390406223,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.9358553324326075e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g078,0.7576417188075556,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.0323942843738736e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g125,0.7585027913269478,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.08067000223707e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g054,0.7593814650782962,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.154069096885988e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g060,0.7599813234972934,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.807961916155878e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g108,0.7603682116952026,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.026503682043989e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g022,0.7640763625477996,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.193350245236814e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g014,0.7677474532289686,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.817269709899506e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g146,0.7723500091424816,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.726549858504962e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g101,0.7723565148614093,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.9095519584461368e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g031,0.7755530624591909,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.784576425193512e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g073,0.782820540913843,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.5405390835290572e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g002,0.783542843929573,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.589297398971103e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g074,0.7842150270025244,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.7563128463882385e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g055,0.7846096643832065,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.708296912979495e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g061,0.7872028151223058,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.768200345390268e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g005,0.7919716378661071,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.5036303222749087e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g123,0.7937964517503431,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.686086081669851e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g129,0.7989188209520576,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.517177583639789e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g103,0.8018839693536546,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.521649484191627e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g128,0.802233097053284,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.7204606813354775e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g063,0.8123897137735556,0.0,1.3395159586304278e-05,5.804534238455878e-304,0.000999000999000999,2.567317284380131e-05,0.0,1.6427927089969465e-303,0.00111000111000111,1,hotspot,geary
sim_g057,0.8126420598372767,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.418945211107182e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g127,0.8126532999728524,0.0,1.3395159586304278e-05,2.850259183585e-310,0.000999000999000999,2.4432462172484985e-05,0.0,8.2219014911106e-310,0.00111000111000111,1,gp,geary
sim_g096,0.8146338722768883,0.0,1.3395159586304278e-05,6.033416090871324e-303,0.000999000999000999,2.4644386782793232e-05,0.0,1.6605732360196304e-302,0.00111000111000111,1,gp,geary
sim_g080,0.8147784008198437,0.0,1.3395159586304278e-05,7.801901925298988e-308,0.000999000999000999,2.4739995197495808e-05,0.0,2.229114835799711e-307,0.00111000111000111,1,stripes,geary
sim_g097,0.8161525006759353,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.2282102657965158e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g047,0.8180408902933713,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.3468821771831904e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g133,0.8182442160529894,0.0,1.3395159586304278e-05,4.46744105342101e-296,0.000999000999000999,2.4304018024458624e-05,0.0,1.2074165009245973e-295,0.00111000111000111,1,hotspot,geary
sim_g107,0.8189521833103459,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.2184570222059278e-05,0.0,0.0,0.00111000111000111,1,stripes,geary
sim_g007,0.8211469824333218,0.0,1.3395159586304278e-05,5.902512896232372e-303,0.000999000999000999,2.190247580178143e-05,0.0,1.6395869156201032e-302,0.00111000111000111,1,gp,geary
sim_g037,0.8215664088280868,0.0,1.3395159586304278e-05,4.939470666538808e-275,0.000999000999000999,2.518470459891326e-05,0.0,1.2557976270861376e-274,0.00111000111000111,1,gp,geary
sim_g028,0.8222257855619549,0.0,1.3395159586304278e-05,9.669706128265582e-291,0.000999000999000999,2.3789412185477575e-05,0.0,2.567178618123606e-290,0.00111000111000111,1,stripes,geary
sim_g026,0.822700310529923,0.0,1.3395159586304278e-05,1.4718728790893424e-298,0.000999000999000999,2.2733170708965797e-05,0.0,4.014198761152752e-298,0.00111000111000111,1,stripes,geary
sim_g021,0.8231392116534884,0.0,1.3395159586304278e-05,1.504632005922531e-284,0.000999000999000999,2.4044002961429203e-05,0.0,3.8580307844167454e-284,0.00111000111000111,1,stripes,geary
sim_g072,0.8238766004572099,0.0,1.3395159586304278e-05,3.0496843545418156e-303,0.000999000999000999,2.2416394902526038e-05,0.0,8.55051688189294e-303,0.00111000111000111,1,stripes,geary
sim_g044,0.8261673071210387,0.0,1.3395159586304278e-05,8.906901481245376e-288,0.000999000999000999,2.291643557705335e-05,0.0,2.3235395168466198e-287,0.00111000111000111,1,stripes,geary
sim_g111,0.8290532008565961,0.0,1.3395159586304278e-05,3.3559895689176585e-290,0.000999000999000999,2.224193757523098e-05,0.0,8.831551497151733e-290,0.00111000111000111,1,stripes,geary
sim_g135,0.8324976124319232,0.0,1.3395159586304278e-05,2.8452773410910206e-286,0.000999000999000999,2.1440978279324364e-05,0.0,7.3584758821319495e-286,0.00111000111000111,1,gp,geary
sim_g110,0.834588608715634,0.0,1.3395159586304278e-05,3.554500939710864e-292,0.000999000999000999,2.080827928322062e-05,0.0,9.520984659939814e-292,0.00111000111000111,1,stripes,geary
sim_g104,0.8426935799444295,0.0,1.3395159586304278e-05,7.848493422316549e-248,0.000999000999000999,2.207095215547857e-05,0.0,1.978611787138626e-247,0.00111000111000111,1,stripes,geary
sim_g124,0.8488898333017975,0.0,1.3395159586304278e-05,1.297053675650689e-242,0.000999000999000999,2.0747106908586208e-05,0.0,3.242634189126722e-242,0.00111000111000111,1,gp,geary
sim_g086,0.851047335220397,0.0,1.3395159586304278e-05,3.3387237467926253e-228,0.000999000999000999,2.0817529250252098e-05,0.0,8.209976426539242e-228,0.00111000111000111,1,stripes,geary
sim_g098,0.8563387466286476,0.0,1.3395159586304278e-05,4.836495420720915e-232,0.000999000999000999,1.9319664996965886e-05,0.0,1.1991310960465079e-231,0.00111000111000111,1,stripes,geary
sim_g070,0.8567634164637221,0.0,1.3395159586304278e-05,3.4199314040574246e-225,0.000999000999000999,1.8416327210438762e-05,0.0,8.274027590461511e-225,0.00111000111000111,1,stripes,geary
